attributed_touch_type,attributed_touch_time,install_time,event_name,attribute_id,media_source,channel,campaign,event_source,is_retargeting,platform,app_version,sdk_version,app_name
click,2022-08-05,2022-08-05,install,attribute-ac7da91a-aeaf-4933-960e-d079042ffeca,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-05,2022-08-05,install,attribute-8470ae9b-a8ab-4b5e-aa1f-6702a7cff1e7,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-06,2022-08-06,install,attribute-f75f780d-686a-4221-873a-f6db04d75255,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-06,2022-08-06,install,attribute-aa44dea0-4600-4d77-acd8-51f8b79f070b,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-06,2022-08-06,install,attribute-834bf0ac-975f-4922-9d59-2eddd5c3c0f0,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-06,2022-08-06,install,attribute-a3cb33f7-1a9e-490d-b6ca-a45520d98860,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-06,2022-08-06,install,attribute-731da11c-2b26-47c0-a244-6c83475fb473,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-07,2022-08-07,install,attribute-a0307907-b51a-448e-86c1-ef01455132be,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-07,2022-08-07,install,attribute-9cd5bb12-8baa-48ec-9da7-04ae3a53614f,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-07,2022-08-07,install,attribute-d29afcf9-709e-4d17-bf1f-0dba9374dae8,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-08,2022-08-08,install,attribute-2a14c97d-2a61-42e4-9967-1f589feed548,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-08,2022-08-08,install,attribute-cfec3f6e-7f21-4cf2-a2b4-bcb221b21074,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-08,2022-08-08,install,attribute-2130eacd-c3de-45ab-b0e1-7effe74cdbc4,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-08,2022-08-08,install,attribute-cdaf0fbe-5898-455b-9dd8-4cac17a5cf0d,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-b03fe136-cf2c-4f7b-91c5-58881a74abcc,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-257f0c90-7e95-46ce-a684-d5b9d257c859,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-38ed9f72-e73c-4550-b20b-07c66b9acc36,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-33c97a53-f603-4fc6-b5f8-ba35a5af963f,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-79a311fe-2fd2-4e0a-a3c5-02e93a6c0f48,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-eb5af329-0286-459a-b84d-65b1a5b5eb3d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-84495d56-08b9-4be7-94aa-81ca2f5194c7,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-704f1cf3-3f54-4b46-b3d5-f4f922ee3f5c,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-6907d812-c98c-425e-869e-5d472dbcfad7,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-7b647c88-1190-4ed9-8031-edb05066910f,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-aaedac94-ef26-4053-ab26-98cfd0affcbe,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-d68f4677-b453-4908-8877-b3b9de268f68,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-09,2022-08-09,install,attribute-3e11a5a1-a044-4bac-9916-645c86e1a4ae,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-7f540891-77e2-4eb5-a220-b375342f8d11,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-f3d3e220-9a87-4b9c-aff2-2f8e2ee5f0ff,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-359ee5d4-10c2-4afc-a7e8-f4cae6026f05,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-37ac60f2-4414-4b22-8cfa-2928875d7468,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-e2506794-5b50-4708-8434-758acdad4a1f,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-952c68e3-2b7e-46b9-ba28-27c1851bb898,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-10,2022-08-10,install,attribute-6e2b256c-e39c-4c0f-a63c-a30aa61ebb88,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-11,2022-08-11,install,attribute-c9c25930-a482-4a9b-b35c-136a802c86ef,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-11,2022-08-11,install,attribute-a68dab28-0ae5-4900-96bc-355a1fc31134,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-11,2022-08-11,install,attribute-f854854e-d686-47b0-b456-241f1a3e729d,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-cf622e26-4ad1-43cd-806f-644db874f8a0,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-a444b306-acf9-494a-a070-f44a5fc6f850,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-ab2441cf-0f71-4365-ac08-2ced750ce1da,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-d711826a-d5b5-4c3d-9250-6a48bc4332b2,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-3295bbde-efef-466a-99a4-a9a0c344b272,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-9123d8aa-7f43-429d-813e-3385b83995bb,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-7d66bd2a-68a1-4fdf-b148-5550918a6a77,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-03924494-d15f-4dd0-89a2-edb7ad5ba3d0,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-6e957c7c-9930-4237-9f77-3d238bec17b6,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-69b77d8e-632b-4d89-b86a-d5c4932d31ef,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-1dfacdc1-a8d9-465b-94a0-669e0e5dd364,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-12,2022-08-12,install,attribute-deb15764-26d7-44c5-9de7-f5006842a71a,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-13,2022-08-13,install,attribute-2a597297-c37f-4d2b-81a7-d7ffb431deb0,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-13,2022-08-13,install,attribute-02665a33-54f5-437e-a2f2-c3929d220453,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-14,2022-08-14,install,attribute-b35a5e56-e1bc-4639-a6d6-85c1b9089e58,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-14,2022-08-14,install,attribute-97ad8909-132f-43bc-8162-390c97651354,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-14,2022-08-14,install,attribute-572fdc10-57a7-4db8-809e-ec5a2e1c0787,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-14,2022-08-14,install,attribute-611fb724-a72f-466a-b856-7f5f8cfd718c,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-14,2022-08-14,install,attribute-897d0530-9b64-485b-a875-6ac3fac8b289,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-15,2022-08-15,install,attribute-54b2a198-89fb-4769-bcf5-861cec0c2b7a,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-15,2022-08-15,install,attribute-2bbcef8d-2dc8-4938-a49b-3d727ae0ca6e,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-15,2022-08-15,install,attribute-226d2884-8449-45fc-9eb6-fb03a5b30ffd,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-16,2022-08-16,install,attribute-9469e45f-24e8-4ccb-809e-c986d96d2096,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-16,2022-08-16,install,attribute-7e332b4a-13d9-41f5-b942-3576003c8bc3,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-16,2022-08-16,install,attribute-58ad9495-b3c9-4fa1-916a-9c956ee54b02,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-17,2022-08-17,install,attribute-c23c41f7-6caa-471f-b78c-7fb9c862132b,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-17,2022-08-17,install,attribute-ca159989-a143-4f83-b119-37d3f38e1911,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-17,2022-08-17,install,attribute-7f4a1fc8-e03d-460c-9533-6fcd83c02dcd,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-18,2022-08-18,install,attribute-f139bbc3-2199-4e50-bcd0-5175d58db9f0,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-18,2022-08-18,install,attribute-5a86e5ba-ee07-43df-b2bc-692e21dfa044,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-18,2022-08-18,install,attribute-cd52d33d-b968-4e5e-8f3d-25fa4a9817f5,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-18,2022-08-18,install,attribute-ddebe8ce-b789-46b5-a7f2-9cf93d966473,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-18,2022-08-18,install,attribute-0984675b-f22e-445b-a722-fcd6f474a5a9,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-19,2022-08-19,install,attribute-bedc7efe-a589-4d41-994c-9ceefd5d4308,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-19,2022-08-19,install,attribute-8c3d15fd-c63a-4099-8430-acb6d0a77bef,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-19,2022-08-19,install,attribute-6167cb1a-e74b-498b-8761-0364c38d1c7a,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-19,2022-08-19,install,attribute-63cc26d8-5aae-41e0-bdc7-8bdfa3def8e8,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-20,2022-08-20,install,attribute-abf4fec9-4c64-4bb3-a79e-4e0bfe65b9b7,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-20,2022-08-20,install,attribute-ba4b8607-9b66-4511-aa20-c20620fb1bd1,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-20,2022-08-20,install,attribute-04fc47ca-07d7-43f8-a78d-b22afae194e2,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-20,2022-08-20,install,attribute-6c795314-7841-4b55-86dd-d64a98aaa1a6,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-21,2022-08-21,install,attribute-76bc9edd-0a70-4ec7-ae8a-fecf3bc24f84,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-22,2022-08-22,install,attribute-291c4d32-e8ea-47b3-a602-099b0b0f82f9,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-22,2022-08-22,install,attribute-05721e26-920e-4d80-976e-af07f5857789,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-22,2022-08-22,install,attribute-8bacb307-597b-48fd-91a5-aed8aa5efe0a,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-23,2022-08-23,install,attribute-f75dce6e-278b-4c40-8870-95a215a7b0b9,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-23,2022-08-23,install,attribute-70cb0c6c-370f-486b-bd83-967466c3e51d,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-23,2022-08-23,install,attribute-ebca8009-c51e-41ee-b895-54d5b44ffc8e,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-23,2022-08-23,install,attribute-29577e00-73ad-4e8b-be01-a69f9fa6f35c,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-24,2022-08-24,install,attribute-f6f8d0f0-7587-4bc2-ae36-1bf4ca8e6241,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-24,2022-08-24,install,attribute-986d7ed4-cb72-43cb-9846-3af9219f79cd,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-4d1cd4aa-fbbe-4a15-9f89-9f18f3b4cd8c,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-7cf76259-669b-4fdb-b438-07bac7e42f27,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-65b92dd6-54d6-42da-a84d-1807ae51a7c6,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-a9693d03-eab6-4638-b3a7-ce8e9d2699d4,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-e28365a3-de02-4eb4-842e-4ebedc16b0bc,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-a943568d-42ba-4c07-a1a2-c698c5ef4c77,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-77d3bd66-31c7-49e4-89ed-90c268e102f9,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-25,2022-08-25,install,attribute-8e0cded9-c954-40f4-8ff2-b2c98aa0d5b7,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-5b7e2cbd-9f5a-46a0-943f-c8b3dff7d991,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-8bef2ecd-e7c0-439a-bb69-234e3ba3e0be,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-a9029822-8ca5-4a13-b050-847e0c3ebd1c,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-f75355f9-e24c-44b5-8bf1-c07452800d07,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-ad1b552a-33a9-48ef-8aa6-4775c0a837e0,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-b75bd733-97ce-4889-ad94-fe072e164ea4,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-20662eb7-df42-46fb-92a3-7c0fa08cd0f2,Facebook Ads,Facebook,LC_Sindorim-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-3c57617e-b59e-43c1-9b8c-991acf739955,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-29567f28-aeb4-4e0f-93c3-0f74552862d2,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-11c2a9c8-522f-4fc5-bfe0-718339450e63,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-20dad471-f5ba-489f-885c-1f79d07a2d4c,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-017cad89-2073-4ac1-9e88-b7237cf17d4e,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-c4734514-2338-43f3-a5cb-0d8909e76c0c,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-26,2022-08-26,install,attribute-e0ccd026-2b53-4370-a9c8-a3d60ff5aef9,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-89599316-3d68-4ff6-a64e-cbb37ae1741b,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-bc914a2a-bf42-408e-86cb-90746443aa06,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-6d8bbc8b-4b92-4c81-9b18-d3d57dacb4ff,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-7b95085c-92ee-4353-8eac-5131a16fd828,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-1ff196cd-c8de-4402-951f-446d2a0534c6,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-ee358c1d-6495-424e-9ff1-d4886f115cca,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-13005154-9d20-4e4b-8841-ea2799cc882a,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-c9d0edc8-d508-469e-b475-a7fe7bcebc40,Facebook Ads,Facebook,LC_Mullae-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-2d443479-5119-4855-aa3d-499e72037069,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-27,2022-08-27,install,attribute-b1eb17a7-6dbb-4fe4-959d-a425628c7376,Facebook Ads,Facebook,SEOUL,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-28,2022-08-28,install,attribute-20907c0a-0560-4196-95be-4394bf840db7,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-28,2022-08-28,install,attribute-1044c7a2-9387-4dd1-a473-025d30966a14,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-28,2022-08-28,install,attribute-0822ab71-1af2-43ec-b577-341ebee24f3f,Facebook Ads,Facebook,SEOUL,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-29,2022-08-29,install,attribute-f242b520-c20a-443e-839a-b8e56b04d60e,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-29,2022-08-29,install,attribute-2e48a60d-086d-416f-92fe-76b53a089324,Facebook Ads,Facebook,LC_Guro-dong,SDK,FALSE,android,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-29,2022-08-29,install,attribute-be2487cd-f284-42cf-bf60-5914f3d84e93,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
click,2022-08-29,2022-08-29,install,attribute-4054f0ab-e35c-4f0c-8bee-7c6bc2c49e3c,Facebook Ads,Facebook,LC_Mok-dong,SDK,FALSE,ios,3.2.0,v7.4.1,localfarm - hyper local commerce!
